City ,State,latitude,longitude,Airport_Name,lat,lng,iata_code
Samadiala,Gujarāt,21.337,71.31,Jamnagar Airport,22.46549988,70.01260376,JGA
Kadi,Gujarāt,23.3009,72.3322,Jamnagar Airport,22.46549988,70.01260376,JGA
Dahegam,Gujarāt,23.17,72.82,Jamnagar Airport,22.46549988,70.01260376,JGA
Keshod,Gujarāt,21.3,70.25,Jamnagar Airport,22.46549988,70.01260376,JGA
Surendranagar,Gujarāt,22.7,71.6833,Jamnagar Airport,22.46549988,70.01260376,JGA
Dhrangadhra,Gujarāt,22.98,71.47,Jamnagar Airport,22.46549988,70.01260376,JGA
Chaklasi,Gujarāt,22.65,72.93,Jamnagar Airport,22.46549988,70.01260376,JGA
Modasa,Gujarāt,23.47,73.3,Jamnagar Airport,22.46549988,70.01260376,JGA
Palitana,Gujarāt,21.52,71.83,Jamnagar Airport,22.46549988,70.01260376,JGA
Visnagar,Gujarāt,23.7,72.55,Jamnagar Airport,22.46549988,70.01260376,JGA
Okha,Gujarāt,22.4667,69.0667,Jamnagar Airport,22.46549988,70.01260376,JGA
Siddhapur,Gujarāt,23.9167,72.3833,Jamnagar Airport,22.46549988,70.01260376,JGA
Halvad,Gujarāt,23.02,71.18,Jamnagar Airport,22.46549988,70.01260376,JGA
Kukarmunda,Gujarāt,21.5167,74.1333,Jamnagar Airport,22.46549988,70.01260376,JGA
Upleta,Gujarāt,21.73,70.28,Jamnagar Airport,22.46549988,70.01260376,JGA
Una,Gujarāt,20.82,71.03,Jamnagar Airport,22.46549988,70.01260376,JGA
Bilimora,Gujarāt,20.75,72.95,Jamnagar Airport,22.46549988,70.01260376,JGA
Unjha,Gujarāt,23.8,72.4,Jamnagar Airport,22.46549988,70.01260376,JGA
Viramgam,Gujarāt,23.12,72.03,Jamnagar Airport,22.46549988,70.01260376,JGA
Mangrol,Gujarāt,21.12,70.12,Jamnagar Airport,22.46549988,70.01260376,JGA
Nandod,Gujarāt,21.8706,73.5028,Jamnagar Airport,22.46549988,70.01260376,JGA
Dholka,Gujarāt,22.72,72.47,Jamnagar Airport,22.46549988,70.01260376,JGA
Sihor,Gujarāt,21.7,71.97,Jamnagar Airport,22.46549988,70.01260376,JGA
Dabhoi,Gujarāt,22.1376,73.4162,Jamnagar Airport,22.46549988,70.01260376,JGA
Vyara,Gujarāt,21.12,73.4,Jamnagar Airport,22.46549988,70.01260376,JGA
Kosamba,Gujarāt,21.48,72.95,Jamnagar Airport,22.46549988,70.01260376,JGA
Kapadvanj,Gujarāt,23.02,73.07,Jamnagar Airport,22.46549988,70.01260376,JGA
Jasdan,Gujarāt,22.03,71.2,Jamnagar Airport,22.46549988,70.01260376,JGA
Chandrawada,Gujarāt,21.6525,69.6746,Jamnagar Airport,22.46549988,70.01260376,JGA
Padra,Gujarāt,22.23,73.08,Jamnagar Airport,22.46549988,70.01260376,JGA
Ranavav,Gujarāt,21.68,69.75,Jamnagar Airport,22.46549988,70.01260376,JGA
Bhayala,Gujarāt,22.8335,72.3643,Jamnagar Airport,22.46549988,70.01260376,JGA
Sachin,Gujarāt,21.08,72.88,Jamnagar Airport,22.46549988,70.01260376,JGA
Wankaner,Gujarāt,22.6161,70.9531,Jamnagar Airport,22.46549988,70.01260376,JGA
Jambusar,Gujarāt,22.05,72.8,Jamnagar Airport,22.46549988,70.01260376,JGA
Limbdi,Gujarāt,22.5685,71.7949,Jamnagar Airport,22.46549988,70.01260376,JGA
Thol,Gujarāt,23.0674,72.5121,Jamnagar Airport,22.46549988,70.01260376,JGA
Jambughoda,Gujarāt,22.3667,73.7167,Jamnagar Airport,22.46549988,70.01260376,JGA
Than,Gujarāt,22.5667,71.1833,Jamnagar Airport,22.46549988,70.01260376,JGA
Kalol,Gujarāt,22.606,73.463,Jamnagar Airport,22.46549988,70.01260376,JGA
Sanand,Gujarāt,22.98,72.38,Jamnagar Airport,22.46549988,70.01260376,JGA
Kodinar,Gujarāt,20.86,70.8,Jamnagar Airport,22.46549988,70.01260376,JGA
Halol,Gujarāt,22.5,73.47,Jamnagar Airport,22.46549988,70.01260376,JGA
Vadasinor,Gujarāt,22.95,73.33,Jamnagar Airport,22.46549988,70.01260376,JGA
Dwarka,Gujarāt,22.2464,68.9667,Jamnagar Airport,22.46549988,70.01260376,JGA
Rajula,Gujarāt,21.05,71.43,Jamnagar Airport,22.46549988,70.01260376,JGA
Dhanera,Gujarāt,24.52,72.02,Jamnagar Airport,22.46549988,70.01260376,JGA
Lunavada,Gujarāt,23.1333,73.6167,Jamnagar Airport,22.46549988,70.01260376,JGA
Radhanpur,Gujarāt,23.83,71.6,Jamnagar Airport,22.46549988,70.01260376,JGA
Bagasra,Gujarāt,21.4833,70.95,Jamnagar Airport,22.46549988,70.01260376,JGA
Manavadar,Gujarāt,21.5,70.13,Jamnagar Airport,22.46549988,70.01260376,JGA
Mahemdavad,Gujarāt,22.83,72.77,Jamnagar Airport,22.46549988,70.01260376,JGA
Gariadhar,Gujarāt,21.53,71.58,Jamnagar Airport,22.46549988,70.01260376,JGA
Karjan,Gujarāt,22.053,73.1235,Jamnagar Airport,22.46549988,70.01260376,JGA
Dhari,Gujarāt,21.3261,71.0272,Jamnagar Airport,22.46549988,70.01260376,JGA
Mansa,Gujarāt,23.43,72.67,Jamnagar Airport,22.46549988,70.01260376,JGA
Ranpur,Gujarāt,22.3752,71.6898,Jamnagar Airport,22.46549988,70.01260376,JGA
Patri,Gujarāt,23.19,71.8,Jamnagar Airport,22.46549988,70.01260376,JGA
Salaya,Gujarāt,22.32,69.6,Jamnagar Airport,22.46549988,70.01260376,JGA
Dhandhuka,Gujarāt,22.37,71.98,Jamnagar Airport,22.46549988,70.01260376,JGA
Idar,Gujarāt,23.839,73.002,Jamnagar Airport,22.46549988,70.01260376,JGA
Umrat,Gujarāt,21.1152,72.857,Jamnagar Airport,22.46549988,70.01260376,JGA
Pardi,Gujarāt,20.52,72.95,Jamnagar Airport,22.46549988,70.01260376,JGA
Umargam,Gujarāt,20.2,72.75,Jamnagar Airport,22.46549988,70.01260376,JGA
Vadnagar,Gujarāt,23.785,72.64,Jamnagar Airport,22.46549988,70.01260376,JGA
Rardhu,Gujarāt,22.643,72.7762,Jamnagar Airport,22.46549988,70.01260376,JGA
Gadhada,Gujarāt,21.97,71.57,Jamnagar Airport,22.46549988,70.01260376,JGA
Talaja,Gujarāt,21.35,72.05,Jamnagar Airport,22.46549988,70.01260376,JGA
Jodhpur,Gujarāt,21.88,70.03,Jamnagar Airport,22.46549988,70.01260376,JGA
Dhrol,Gujarāt,22.57,70.42,Jamnagar Airport,22.46549988,70.01260376,JGA
Chhota Udepur,Gujarāt,22.3056,74.0139,Jamnagar Airport,22.46549988,70.01260376,JGA
Koba,Gujarāt,21.2844,72.8763,Jamnagar Airport,22.46549988,70.01260376,JGA
Tarkeshwar,Gujarāt,21.0957,72.8225,Jamnagar Airport,22.46549988,70.01260376,JGA
Vijapur,Gujarāt,23.57,72.75,Jamnagar Airport,22.46549988,70.01260376,JGA
Babra,Gujarāt,21.8442,71.3042,Jamnagar Airport,22.46549988,70.01260376,JGA
Jafarabad,Gujarāt,20.8667,71.3667,Jamnagar Airport,22.46549988,70.01260376,JGA
Khed Brahma,Gujarāt,24.0283,73.0414,Jamnagar Airport,22.46549988,70.01260376,JGA
Sojitra,Gujarāt,22.55,72.7197,Jamnagar Airport,22.46549988,70.01260376,JGA
Chanasma,Gujarāt,23.72,72.12,Jamnagar Airport,22.46549988,70.01260376,JGA
Ladol,Gujarāt,23.6167,72.7333,Jamnagar Airport,22.46549988,70.01260376,JGA
Kalavad,Gujarāt,22.22,70.38,Jamnagar Airport,22.46549988,70.01260376,JGA
Dakor,Gujarāt,22.75,73.15,Jamnagar Airport,22.46549988,70.01260376,JGA
Vallabh Vidyanagar,Gujarāt,22.56,72.95,Jamnagar Airport,22.46549988,70.01260376,JGA
Ahwa,Gujarāt,20.75,73.6833,Jamnagar Airport,22.46549988,70.01260376,JGA
Prantij,Gujarāt,23.4384,72.8572,Jamnagar Airport,22.46549988,70.01260376,JGA
Bhanvad,Gujarāt,21.93,69.78,Jamnagar Airport,22.46549988,70.01260376,JGA
Vanthli,Gujarāt,21.4778,70.3306,Jamnagar Airport,22.46549988,70.01260376,JGA
Surpur,Gujarāt,23.1895,73.8928,Jamnagar Airport,22.46549988,70.01260376,JGA
Chorwad,Gujarāt,21.0167,70.2333,Jamnagar Airport,22.46549988,70.01260376,JGA
Lathi,Gujarāt,21.45,71.38,Jamnagar Airport,22.46549988,70.01260376,JGA
Morasar,Gujarāt,23.0942,72.5961,Jamnagar Airport,22.46549988,70.01260376,JGA
Mundra,Gujarāt,22.85,69.73,Jamnagar Airport,22.46549988,70.01260376,JGA
Kheralu,Gujarāt,23.88,72.62,Jamnagar Airport,22.46549988,70.01260376,JGA
Bareja,Gujarāt,22.85,72.5833,Jamnagar Airport,22.46549988,70.01260376,JGA
Sikka,Gujarāt,22.4244,69.842,Jamnagar Airport,22.46549988,70.01260376,JGA
Sujnipur,Gujarāt,23.9667,71.8167,Jamnagar Airport,22.46549988,70.01260376,JGA
Dharampur,Gujarāt,20.53,73.18,Jamnagar Airport,22.46549988,70.01260376,JGA
Anghad,Gujarāt,22.3913,72.9946,Jamnagar Airport,22.46549988,70.01260376,JGA
Devgadh Bariya,Gujarāt,22.7022,73.915,Jamnagar Airport,22.46549988,70.01260376,JGA
Od,Gujarāt,22.6219,73.1161,Jamnagar Airport,22.46549988,70.01260376,JGA
Harij,Gujarāt,23.7,71.9,Jamnagar Airport,22.46549988,70.01260376,JGA
Tankara,Gujarāt,22.656,70.748,Jamnagar Airport,22.46549988,70.01260376,JGA
Barvala,Gujarāt,22.15,71.9,Jamnagar Airport,22.46549988,70.01260376,JGA
Mandvi,Gujarāt,21.15,73.18,Jamnagar Airport,22.46549988,70.01260376,JGA
Kutiyana,Gujarāt,21.63,69.98,Jamnagar Airport,22.46549988,70.01260376,JGA
Kadod,Gujarāt,21.218,73.22,Jamnagar Airport,22.46549988,70.01260376,JGA
Chalala,Gujarāt,21.42,71.17,Jamnagar Airport,22.46549988,70.01260376,JGA
Jalalpur,Gujarāt,20.9491,72.9136,Jamnagar Airport,22.46549988,70.01260376,JGA
Bhiloda,Gujarāt,23.46,73.15,Jamnagar Airport,22.46549988,70.01260376,JGA
Valabhipur,Gujarāt,21.8878,71.8795,Jamnagar Airport,22.46549988,70.01260376,JGA
Gandevi,Gujarāt,20.82,72.98,Jamnagar Airport,22.46549988,70.01260376,JGA
Kandla Port,Gujarāt,23.03,70.22,Jamnagar Airport,22.46549988,70.01260376,JGA
Mahudha,Gujarāt,22.82,72.93,Jamnagar Airport,22.46549988,70.01260376,JGA
Matar,Gujarāt,22.75,72.68,Jamnagar Airport,22.46549988,70.01260376,JGA
Sathamba,Gujarāt,23.1691,73.3266,Jamnagar Airport,22.46549988,70.01260376,JGA
Vasa,Gujarāt,22.66,72.75,Jamnagar Airport,22.46549988,70.01260376,JGA
Vasad,Gujarāt,22.45,73.0667,Jamnagar Airport,22.46549988,70.01260376,JGA
Khergam,Gujarāt,20.63,73.09,Jamnagar Airport,22.46549988,70.01260376,JGA
Avidha,Gujarāt,21.6651,73.0366,Jamnagar Airport,22.46549988,70.01260376,JGA
Vaghodia,Gujarāt,22.3,73.38,Jamnagar Airport,22.46549988,70.01260376,JGA
Gothva,Gujarāt,23.4781,72.5624,Jamnagar Airport,22.46549988,70.01260376,JGA
Moviya,Gujarāt,21.9153,70.8465,Jamnagar Airport,22.46549988,70.01260376,JGA
Kamrej,Gujarāt,21.1364,72.9572,Jamnagar Airport,22.46549988,70.01260376,JGA
Maroli,Gujarāt,21.024,72.889,Jamnagar Airport,22.46549988,70.01260376,JGA
Nakhtarana,Gujarāt,23.35,69.2633,Jamnagar Airport,22.46549988,70.01260376,JGA
Hansot,Gujarāt,21.5833,72.8,Jamnagar Airport,22.46549988,70.01260376,JGA
Dhansura,Gujarāt,23.3492,73.2119,Jamnagar Airport,22.46549988,70.01260376,JGA
Ghogha,Gujarāt,21.68,72.28,Jamnagar Airport,22.46549988,70.01260376,JGA
Adalaj,Gujarāt,23.17,72.58,Jamnagar Airport,22.46549988,70.01260376,JGA
Naliya,Gujarāt,23.2611,68.8267,Jamnagar Airport,22.46549988,70.01260376,JGA
Meghraj,Gujarāt,23.5,73.5,Jamnagar Airport,22.46549988,70.01260376,JGA
Dharmaj,Gujarāt,22.4167,72.8,Jamnagar Airport,22.46549988,70.01260376,JGA
Sinor,Gujarāt,22,73.3,Jamnagar Airport,22.46549988,70.01260376,JGA
Delvada,Gujarāt,20.7759,71.0465,Jamnagar Airport,22.46549988,70.01260376,JGA
Karakthal,Gujarāt,23.2001,71.7271,Jamnagar Airport,22.46549988,70.01260376,JGA
Panetha,Gujarāt,21.92,73.08,Jamnagar Airport,22.46549988,70.01260376,JGA
Ukal,Gujarāt,21.2167,73.5833,Jamnagar Airport,22.46549988,70.01260376,JGA
Parnera,Gujarāt,20.55,72.95,Jamnagar Airport,22.46549988,70.01260376,JGA
Paddhari,Gujarāt,22.43,70.6,Jamnagar Airport,22.46549988,70.01260376,JGA
Samakhiali,Gujarāt,23.3333,70.5833,Jamnagar Airport,22.46549988,70.01260376,JGA
Koth,Gujarāt,22.636,72.3,Jamnagar Airport,22.46549988,70.01260376,JGA
Telnal,Gujarāt,23.01,73.03,Jamnagar Airport,22.46549988,70.01260376,JGA
Waghai,Gujarāt,20.7667,73.4833,Jamnagar Airport,22.46549988,70.01260376,JGA
Reha Mota,Gujarāt,23.1887,69.9034,Jamnagar Airport,22.46549988,70.01260376,JGA
Kerwada,Gujarāt,21.9,72.85,Jamnagar Airport,22.46549988,70.01260376,JGA
Balagam,Gujarāt,21.3694,70.0981,Jamnagar Airport,22.46549988,70.01260376,JGA
Mahuver,Gujarāt,21.0081,72.8681,Jamnagar Airport,22.46549988,70.01260376,JGA
Godhra,Gujarāt,20.9231,70.9214,Jamnagar Airport,22.46549988,70.01260376,JGA
Adesar,Gujarāt,23.5589,70.9833,Jamnagar Airport,22.46549988,70.01260376,JGA
Khawad,Gujarāt,23.5443,72.4432,Jamnagar Airport,22.46549988,70.01260376,JGA
Barjhar,Gujarāt,22.6012,74.2471,Jamnagar Airport,22.46549988,70.01260376,JGA
Langhnaj,Gujarāt,23.45,72.4833,Jamnagar Airport,22.46549988,70.01260376,JGA
Matar,Gujarāt,21.726,73.0251,Jamnagar Airport,22.46549988,70.01260376,JGA
Muli,Gujarāt,22.6388,71.458,Jamnagar Airport,22.46549988,70.01260376,JGA
Ugamedi,Gujarāt,22.001,71.6481,Jamnagar Airport,22.46549988,70.01260376,JGA
Tikar,Gujarāt,23.15,71.1,Jamnagar Airport,22.46549988,70.01260376,JGA
Navsari,Gujarāt,20.8504,72.92,Jamnagar Airport,22.46549988,70.01260376,JGA
Bhubaneshwar,Odisha,20.2644,85.8281,Jeypore Airport,18.87999916,82.55200195,PYB
Cuttack,Odisha,20.5236,85.7881,Jeypore Airport,18.87999916,82.55200195,PYB
Raurkela,Odisha,22.2492,84.8828,Jeypore Airport,18.87999916,82.55200195,PYB
Brahmapur,Odisha,19.315,84.7941,Jeypore Airport,18.87999916,82.55200195,PYB
Sambalpur,Odisha,21.47,83.97,Jeypore Airport,18.87999916,82.55200195,PYB
Bada Barabil,Odisha,22.12,85.4,Jeypore Airport,18.87999916,82.55200195,PYB
Junagarh,Odisha,19.8599,82.9338,Jeypore Airport,18.87999916,82.55200195,PYB
Puri,Odisha,19.8,85.8167,Jeypore Airport,18.87999916,82.55200195,PYB
Soro,Odisha,21.29,86.69,Jeypore Airport,18.87999916,82.55200195,PYB
Balasore,Odisha,21.5033,86.925,Jeypore Airport,18.87999916,82.55200195,PYB
Aul,Odisha,20.67,86.64,Jeypore Airport,18.87999916,82.55200195,PYB
Jharsugra,Odisha,21.85,84.03,Jeypore Airport,18.87999916,82.55200195,PYB
Bhadrakh,Odisha,21.0545,86.5156,Jeypore Airport,18.87999916,82.55200195,PYB
Khurda,Odisha,20.18,85.62,Jeypore Airport,18.87999916,82.55200195,PYB
Baripada,Odisha,21.94,86.72,Jeypore Airport,18.87999916,82.55200195,PYB
Balangir,Odisha,20.72,83.48,Jeypore Airport,18.87999916,82.55200195,PYB
Brajarajnagar,Odisha,21.8167,83.9167,Jeypore Airport,18.87999916,82.55200195,PYB
Jeypore,Odisha,18.8563,82.5716,Jeypore Airport,18.87999916,82.55200195,PYB
Ramagiri Udayagiri,Odisha,19.1619,84.144,Jeypore Airport,18.87999916,82.55200195,PYB
Bhawanipatna,Odisha,19.91,83.128,Jeypore Airport,18.87999916,82.55200195,PYB
Bargarh,Odisha,21.3333,83.6167,Jeypore Airport,18.87999916,82.55200195,PYB
Rayagada,Odisha,19.17,83.42,Jeypore Airport,18.87999916,82.55200195,PYB
Nowrangapur,Odisha,19.23,82.55,Jeypore Airport,18.87999916,82.55200195,PYB
Paradip Garh,Odisha,20.316,86.61,Jeypore Airport,18.87999916,82.55200195,PYB
Dhenkanal,Odisha,20.67,85.6,Jeypore Airport,18.87999916,82.55200195,PYB
Jatani,Odisha,20.17,85.7,Jeypore Airport,18.87999916,82.55200195,PYB
Gunupur,Odisha,19.08,83.82,Jeypore Airport,18.87999916,82.55200195,PYB
Sonabedha,Odisha,18.73,82.83,Jeypore Airport,18.87999916,82.55200195,PYB
Keonjhargarh,Odisha,21.63,85.58,Jeypore Airport,18.87999916,82.55200195,PYB
Koraput,Odisha,18.812,82.7105,Jeypore Airport,18.87999916,82.55200195,PYB
Burla,Odisha,21.5098,83.8726,Jeypore Airport,18.87999916,82.55200195,PYB
Kuchaiburi,Odisha,22.27,86.17,Jeypore Airport,18.87999916,82.55200195,PYB
Anandpur,Odisha,21.2141,86.1249,Jeypore Airport,18.87999916,82.55200195,PYB
Sundargarh,Odisha,22.12,84.03,Jeypore Airport,18.87999916,82.55200195,PYB
Angul,Odisha,20.8381,85.0956,Jeypore Airport,18.87999916,82.55200195,PYB
Jajpur,Odisha,21.214,86.107,Jeypore Airport,18.87999916,82.55200195,PYB
Kendraparha,Odisha,20.5,86.42,Jeypore Airport,18.87999916,82.55200195,PYB
Talcher,Odisha,20.95,85.23,Jeypore Airport,18.87999916,82.55200195,PYB
Basudebpur,Odisha,21.1197,86.729,Jeypore Airport,18.87999916,82.55200195,PYB
Birmitrapur,Odisha,22.4,84.7667,Jeypore Airport,18.87999916,82.55200195,PYB
Phulbani,Odisha,20.47,84.23,Jeypore Airport,18.87999916,82.55200195,PYB
Patamundai,Odisha,20.57,86.57,Jeypore Airport,18.87999916,82.55200195,PYB
Hirakud,Odisha,21.525,83.8727,Jeypore Airport,18.87999916,82.55200195,PYB
Titlagarh,Odisha,20.2871,83.1466,Jeypore Airport,18.87999916,82.55200195,PYB
Umarkot,Odisha,19.6653,82.2063,Jeypore Airport,18.87999916,82.55200195,PYB
Malakanagiri,Odisha,18.35,81.9,Jeypore Airport,18.87999916,82.55200195,PYB
Baghmari,Odisha,20.2206,85.5014,Jeypore Airport,18.87999916,82.55200195,PYB
Karanjia,Odisha,21.7626,85.9732,Jeypore Airport,18.87999916,82.55200195,PYB
Bhuban,Odisha,20.882,85.8333,Jeypore Airport,18.87999916,82.55200195,PYB
Deogarh,Odisha,21.5383,84.7334,Jeypore Airport,18.87999916,82.55200195,PYB
Kantabanji,Odisha,20.4671,82.9204,Jeypore Airport,18.87999916,82.55200195,PYB
Polasara,Odisha,19.6939,84.814,Jeypore Airport,18.87999916,82.55200195,PYB
Patnagarh,Odisha,20.7083,83.1326,Jeypore Airport,18.87999916,82.55200195,PYB
Chandili,Odisha,19.2467,83.4058,Jeypore Airport,18.87999916,82.55200195,PYB
Dhamnagar,Odisha,20.9141,86.4468,Jeypore Airport,18.87999916,82.55200195,PYB
Sonepur,Odisha,20.8333,83.9167,Jeypore Airport,18.87999916,82.55200195,PYB
Banapur,Odisha,19.7789,85.1703,Jeypore Airport,18.87999916,82.55200195,PYB
Banki,Odisha,20.3791,85.5295,Jeypore Airport,18.87999916,82.55200195,PYB
Balugan,Odisha,19.7333,85.2167,Jeypore Airport,18.87999916,82.55200195,PYB
Baud,Odisha,20.84,84.32,Jeypore Airport,18.87999916,82.55200195,PYB
Kamakhyanagar,Odisha,20.9338,85.5449,Jeypore Airport,18.87999916,82.55200195,PYB
Nilgiri,Odisha,21.6466,86.9199,Jeypore Airport,18.87999916,82.55200195,PYB
Sorada,Odisha,19.7608,84.43,Jeypore Airport,18.87999916,82.55200195,PYB
Binka,Odisha,21.0263,83.812,Jeypore Airport,18.87999916,82.55200195,PYB
Nayagarh,Odisha,20.1288,85.0963,Jeypore Airport,18.87999916,82.55200195,PYB
Purushottampur,Odisha,19.5202,84.8851,Jeypore Airport,18.87999916,82.55200195,PYB
Rampur,Odisha,21.0735,84.3409,Jeypore Airport,18.87999916,82.55200195,PYB
Tora,Odisha,21.3262,83.6708,Jeypore Airport,18.87999916,82.55200195,PYB
Kuchinda,Odisha,21.7436,84.3485,Jeypore Airport,18.87999916,82.55200195,PYB
Kharhial,Odisha,20.2885,82.7606,Jeypore Airport,18.87999916,82.55200195,PYB
Buguda,Odisha,19.8081,84.7908,Jeypore Airport,18.87999916,82.55200195,PYB
Charipara,Odisha,20.45,84.4,Jeypore Airport,18.87999916,82.55200195,PYB
Kodala,Odisha,19.6243,84.9408,Jeypore Airport,18.87999916,82.55200195,PYB
Udala,Odisha,21.5781,86.5668,Jeypore Airport,18.87999916,82.55200195,PYB
Kaintragarh,Odisha,20.7211,84.5351,Jeypore Airport,18.87999916,82.55200195,PYB
Konarka,Odisha,19.8878,86.0948,Jeypore Airport,18.87999916,82.55200195,PYB
Ganjam,Odisha,19.387,85.0508,Jeypore Airport,18.87999916,82.55200195,PYB
Khallikot,Odisha,19.6091,85.0861,Jeypore Airport,18.87999916,82.55200195,PYB
Chikitigarh,Odisha,19.2023,84.6145,Jeypore Airport,18.87999916,82.55200195,PYB
Rambha,Odisha,19.4433,84.9881,Jeypore Airport,18.87999916,82.55200195,PYB
Bideipur,Odisha,21.0147,86.8195,Jeypore Airport,18.87999916,82.55200195,PYB
Udayagiri,Odisha,20.1242,84.3687,Jeypore Airport,18.87999916,82.55200195,PYB
Chudamani,Odisha,21.1379,86.7794,Jeypore Airport,18.87999916,82.55200195,PYB
Itamati,Odisha,20.1333,85.15,Jeypore Airport,18.87999916,82.55200195,PYB
Khandpara,Odisha,20.2644,85.1767,Jeypore Airport,18.87999916,82.55200195,PYB
Kantilo,Odisha,20.3615,85.1921,Jeypore Airport,18.87999916,82.55200195,PYB
Rengali,Odisha,21.646,84.0531,Jeypore Airport,18.87999916,82.55200195,PYB
Bramhabarada,Odisha,20.6683,86.0747,Jeypore Airport,18.87999916,82.55200195,PYB
Damonojodi,Odisha,18.7632,82.9194,Jeypore Airport,18.87999916,82.55200195,PYB
Champua,Odisha,22.0667,85.6658,Jeypore Airport,18.87999916,82.55200195,PYB
Kumbhari,Odisha,21.2088,83.6467,Jeypore Airport,18.87999916,82.55200195,PYB
Tarabha,Odisha,20.7325,83.6744,Jeypore Airport,18.87999916,82.55200195,PYB
Belpara,Odisha,20.5889,82.9729,Jeypore Airport,18.87999916,82.55200195,PYB
Fatehgarh,Odisha,20.3,85.33,Jeypore Airport,18.87999916,82.55200195,PYB
Betnoti,Odisha,21.7355,86.8499,Jeypore Airport,18.87999916,82.55200195,PYB
Kalimala,Odisha,18.0738,81.7495,Jeypore Airport,18.87999916,82.55200195,PYB
Boriguma,Odisha,19.0468,82.5532,Jeypore Airport,18.87999916,82.55200195,PYB
Rasol,Odisha,20.6298,85.3126,Jeypore Airport,18.87999916,82.55200195,PYB
Janhapara,Odisha,21.339,83.731,Jeypore Airport,18.87999916,82.55200195,PYB
Barhagarh,Odisha,19.645,84.4079,Jeypore Airport,18.87999916,82.55200195,PYB
Sorala,Odisha,19.1297,84.7506,Jeypore Airport,18.87999916,82.55200195,PYB
Gopalpur,Odisha,19.2586,84.9052,Jeypore Airport,18.87999916,82.55200195,PYB
Bishamagiri,Odisha,19.3849,84.4715,Jeypore Airport,18.87999916,82.55200195,PYB
Jaipur,Rājasthān,26.9,75.8,Jodhpur Airport,26.25110054,73.04889679,JDH
Jodhpur,Rājasthān,26.28,73.02,Jodhpur Airport,26.25110054,73.04889679,JDH
Kota,Rājasthān,25.18,75.83,Jodhpur Airport,26.25110054,73.04889679,JDH
Ajmer,Rājasthān,26.4499,74.6399,Jodhpur Airport,26.25110054,73.04889679,JDH
Bikaner,Rājasthān,28.0181,73.3169,Jodhpur Airport,26.25110054,73.04889679,JDH
Bhilwara,Rājasthān,25.35,74.63,Jodhpur Airport,26.25110054,73.04889679,JDH
Udaipur,Rājasthān,24.58,73.68,Jodhpur Airport,26.25110054,73.04889679,JDH
Sikar,Rājasthān,27.62,75.15,Jodhpur Airport,26.25110054,73.04889679,JDH
Alwar,Rājasthān,27.5498,76.6355,Jodhpur Airport,26.25110054,73.04889679,JDH
Fatehpur,Rājasthān,27.98,74.95,Jodhpur Airport,26.25110054,73.04889679,JDH
Bharatpur,Rājasthān,27.22,77.48,Jodhpur Airport,26.25110054,73.04889679,JDH
Salumbar,Rājasthān,24.08,74.02,Jodhpur Airport,26.25110054,73.04889679,JDH
